id,username,created_at,lng,lat,text
1518983059521122304,lsmithchix,Tue Apr 26 15:59:17 +0000 2022,-95.91364200000001,36.1093915,Can Elon Musk buy Washington? California? Colorado ?Texas? New York ? 🇺🇸 Build Elon Back Better. https://t.co/S2b1zypYKv
1518983062192889856,longsaulte,Tue Apr 26 15:59:18 +0000 2022,-73.723025,45.557830499999994,@mathieubories Thats pretty cool man. 👏
1518983062327017472,DonGhotti,Tue Apr 26 15:59:18 +0000 2022,-80.23324400000001,26.6249075,Morning EATS! https://t.co/TOtv7L8xcA
1518983062926807041,TheSonSaves,Tue Apr 26 15:59:18 +0000 2022,-91.189381,30.444914,"Now attending 2022 #GOMCON at Baton Rouge, LA#gulfresearchprogram #offshoresafety #humanfactors #texastech https://t.co/7bp7dfVANi"
1518983064793214976,naywilliams,Tue Apr 26 15:59:18 +0000 2022,-122.4359785,37.7706565,".@UNIONLabs not only backs highly ambitious deep tech entrepreneurs, BUT ALSO co-founds some cute looking babies ❤️… https://t.co/oT4TYi73SD"
1518983063589564419,JRFMidgetHockey,Tue Apr 26 15:59:18 +0000 2022,-77.60468399999999,41.1179365,"Thomas Weekes - Forward - Right - 6’0”, 165lbs @JRFMidgetHockey 15u stats - GP: 59, G: 10, A: 22, Points: 32, Plus/… https://t.co/TtZDmjpqUu"
1518983065791574024,tuckfwatter,Tue Apr 26 15:59:18 +0000 2022,-89.2665075,39.7393005,@JennaEllisEsq Sell out.
1518983066080972801,drewph27,Tue Apr 26 15:59:18 +0000 2022,-74.058976,40.4205065,"If this team is in a stretch run and in need of right handed pop, why not give him a look as a DH."
1518983068295450624,StarWarsThrift,Tue Apr 26 15:59:19 +0000 2022,-121.8737305,37.331159,"@fanboycantina I’m so sorry for you loss, friend. It’s honestly the strangest roller coaster in life. I feel guilty… https://t.co/ZDw0f46LuG"
1518983068580732931,ZedEm12,Tue Apr 26 15:59:19 +0000 2022,-77.0908695,38.81738,Phew! Unlearning this is a madness… but sooo necessary 🤝✅
1518983067615916033,mexicantop,Tue Apr 26 15:59:19 +0000 2022,-107.42071849999999,24.7550035,Thanks for the gift. Love It... blue &amp; white. https://t.co/dNSDFo0xlQ
1518983069520310273,umassjsp,Tue Apr 26 15:59:19 +0000 2022,-71.812438,42.275760000000005,@tdmass Coach Garber lived near my dorm Patterson. If I saw him on campus I would walk with him back over there. Great man…legend!
1518983070669582336,marcus43205,Tue Apr 26 15:59:20 +0000 2022,-82.985772,39.9946835,@Pup_Olly 🥵🥵🥵🥵🥵🥵 I hate them take them off...😈😈😈😈 jk
1518983070665351168,ZosolV,Tue Apr 26 15:59:20 +0000 2022,-87.732013,41.8335845,ASTEL IN THE SHREDDER
1518983072426954752,iambekahb,Tue Apr 26 15:59:20 +0000 2022,-81.5493205,28.3045215,I woke up in a bad mood on his bday but i can’t help it
1518983072913502208,Steve_Lafleur,Tue Apr 26 15:59:20 +0000 2022,-71.3410585,46.855857,@jbarro The real Vancouver is in Washington State.
1518983073437831179,Zooc210,Tue Apr 26 15:59:20 +0000 2022,-89.2665075,39.7393005,Healing hurts but at the end of it 👏🏻&gt;&gt;&gt;&gt;
1518983074096111616,seagulljaap,Tue Apr 26 15:59:20 +0000 2022,-111.91702599999999,40.765805,@hawkgrrrl @PaigeCWilley @StallionCornell That's the problem with a lot of responses so far.  People think that DLB… https://t.co/70qutl0oEs
1518983076772253696,LanceHuntUNF,Tue Apr 26 15:59:21 +0000 2022,-83.804475,27.698681999999998,@ndrew_lawrence Why are they so happy that a BILLIONAIRE bought something that cost billions. That’s what they do.
1518983077195833346,Caromel1989,Tue Apr 26 15:59:21 +0000 2022,-89.87644900000001,32.571032,Apparently the scarlet witch ears dropped on shop disney this morning and of course they’re gone now 🥹🥹
1518983076231098370,DuhOscar1,Tue Apr 26 15:59:21 +0000 2022,-117.94788700000001,33.9248815,Moaning…. https://t.co/l8tcNUHX66
1518983077862813696,ohitsJustJaleel,Tue Apr 26 15:59:21 +0000 2022,-95.44648649999999,29.838495,nah fr that was my first question
1518983077178998784,AmerFoundrySoc,Tue Apr 26 15:59:21 +0000 2022,-82.985772,39.9946835,"That's a wrap on #CastExpo 2022! Our exhibitors, sponsors, speakers, attendees &amp; members make it happen -- thank yo… https://t.co/pEtMpNAKef"
1518983077992681474,kates_takes,Tue Apr 26 15:59:21 +0000 2022,-81.6937,41.4996,These colors are 🔥•Top to bottom-•Rosé•Mint Julep Summer•Light Coral Shimmer•Blue Sky Summr•Opaque Rosé•Si… https://t.co/UftrnQlYEr
1518983078743584769,ThePoshSessions,Tue Apr 26 15:59:21 +0000 2022,-81.5473325,28.480711999999997,"Nigga basically said, “… So 🤷🏽‍♂️” 😭"
1518983078546329600,DEA_Careers,Tue Apr 26 15:59:21 +0000 2022,-89.0928155,30.3674198,Work for a company that values your career growth! DEA is committed to supporting professional development through… https://t.co/MBJfOiFcoE
1518983079024599041,_iamjunebug,Tue Apr 26 15:59:22 +0000 2022,-91.40100849999999,30.937336000000002,Niggas be snitching to much
1518983079200796672,transientnumber,Tue Apr 26 15:59:22 +0000 2022,-72.973717,43.6057225,God(real one)Bless this travesty?
1518983079557320704,RolandC08596029,Tue Apr 26 15:59:22 +0000 2022,-94.1286335,30.086918,@GSmokesweed1 Who cares? Zero
1518983079657984009,thunderstixx77,Tue Apr 26 15:59:22 +0000 2022,-97.86345800000001,29.9892425,Amen Mr. Musk.
1518983080379310085,MurryOnDrums,Tue Apr 26 15:59:22 +0000 2022,-89.2665075,39.7393005,@LegendOfWinning Happy bday!!!
1518983081318887428,AndrewC80453363,Tue Apr 26 15:59:22 +0000 2022,-89.2665075,39.7393005,Iais 512 sitting in Silvis yard. https://t.co/nd4S5NAEHK
1518983082216497153,erinpotus,Tue Apr 26 15:59:22 +0000 2022,-77.0143985,38.898602999999994,10pg book review might actually be the most ridiculous assignment i’ve ever done like …… 10 pages on a 200pg book ?!?!? ur nuts
1518983082329653248,MichaelWelchert,Tue Apr 26 15:59:22 +0000 2022,-104.70660172,39.59856633,"ALL broadcasting is religious…can you discern the voices, , propaganda and messages of life and death?  Who do you… https://t.co/Ul40PV5OhE"
1518983082598350850,Dezzydoesit_,Tue Apr 26 15:59:22 +0000 2022,-95.508925,29.574284499999997,That hair color
1518983084712120321,kelly_lave,Tue Apr 26 15:59:23 +0000 2022,-90.4781355,38.633388,"@TCBullfrog Yeah, I've never heard of the song or the artist..."
1518983084653391872,slopfunkdust_,Tue Apr 26 15:59:23 +0000 2022,-83.804475,27.698681999999998,@DJSoko @havanajiddo Happy birthday to the god. ✊🏾 https://t.co/8zNEpxELrP
1518983085211234306,DaveEsporado,Tue Apr 26 15:59:23 +0000 2022,-77.60468399999999,41.1179365,@NoLieWithBTC @sher_cares And we were once part of Britain. Curly topped traitor.
1518983085521518593,RevDanno,Tue Apr 26 15:59:23 +0000 2022,-74.15394699999999,40.572376000000006,The most important Scripture Verse on #Relationships:Philippians 2:3Do nothing from selfishness or empty conceit… https://t.co/1bfYPD9kZn
1518983086658183169,nataliebello9,Tue Apr 26 15:59:23 +0000 2022,-118.4119065,34.0207895,Tonight - #CardioObstetrics journal club on #arrhythmias in pregnancy @ACCinTouch @HRSonline Registration link:… https://t.co/fOh5WaOzom
1518983087169835008,beardmagic18,Tue Apr 26 15:59:23 +0000 2022,-117.1965255,33.5669805,@Crypto__Jesus_ GM fam
1518983086775676930,dinomyght54,Tue Apr 26 15:59:23 +0000 2022,-74.7243235,40.073040500000005,"Anyone know this bitch that keeps tailgating everyone, even myself? She was on I-80E getting off US-46E Parsippany… https://t.co/p0N7pqDg6j"
1518983088822312962,tmj_VAL_NURSING,Tue Apr 26 15:59:24 +0000 2022,-77.0216035,38.9027902,"At CVS Health, we strive to provide learning and growth opportunities to all employees. Apply today!… https://t.co/R8c2mAZ7ns"
1518983089589993472,iwaspoisoned_,Tue Apr 26 15:59:24 +0000 2022,-93.9750596,44.1673873,"Lucky Charms, Walgreens - Mankato, Minnesota - I purchased Lucky charms cereal on 4/12/22 at Walgreens in Mankato M… https://t.co/JigAAtKb9s"
1518983090462347266,miamundy,Tue Apr 26 15:59:24 +0000 2022,-122.630908,45.536402,@Korn_Ferry Results Only Work Environment #mythoughts https://t.co/dbGGVsF2WD
1518983090181394433,KatyBlakeyNBC5,Tue Apr 26 15:59:24 +0000 2022,-96.7617535,32.819858499999995,"DAY 2: Lu Harris’ son-in-law is now on the stand telling jurors about her life. “Oh, she was fun. Your typical st… https://t.co/rIQRBGCHGv"
1518983091154558977,TrellJo51829439,Tue Apr 26 15:59:24 +0000 2022,-79.42086499999999,38.003375500000004,@atrupar All these raggedy ass Republicans to do is place blame it on someone for this country's demise get out of… https://t.co/UxxmODbymM
1518983091510939649,carlandcole,Tue Apr 26 15:59:25 +0000 2022,-122.4359785,37.7706565,"@nathaliejacoby1 Yes, only a few"
1518983091896954880,buzz2978,Tue Apr 26 15:59:25 +0000 2022,-82.57367500000001,27.4739745,@Paul62266653 @LevitatingYogi Came in to say the Stash killed!
